IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
13.247.62.71,2087,0,false,ORD,North America,Chicago,321,0.00
13.244.98.150,443,0,false,ORD,North America,Chicago,313,0.00
13.247.62.71,2083,0,false,ORD,North America,Chicago,314,0.00
13.245.28.155,8880,0,false,ORD,North America,Chicago,313,0.00
13.245.138.79,2087,0,false,ORD,North America,Chicago,313,0.00
13.246.240.4,2086,0,false,ORD,North America,Chicago,315,0.00
13.247.59.148,8880,0,false,ORD,North America,Chicago,320,0.00
13.247.59.148,2096,0,false,ORD,North America,Chicago,301,0.00
13.246.221.37,2095,0,false,ORD,North America,Chicago,328,0.00
13.246.12.127,2095,0,false,ORD,North America,Chicago,304,0.00
13.247.88.32,2095,0,false,ORD,North America,Chicago,323,0.00
13.246.11.121,2082,0,false,ORD,North America,Chicago,303,0.00
13.245.229.15,2052,0,false,ORD,North America,Chicago,306,0.00
13.246.240.4,2096,0,false,ORD,North America,Chicago,321,0.00
13.244.98.150,8080,0,false,ORD,North America,Chicago,336,0.00
13.246.41.44,443,0,false,ORD,North America,Chicago,318,0.00
13.246.11.121,2086,0,false,ORD,North America,Chicago,342,0.00
13.246.41.44,80,0,false,ORD,North America,Chicago,348,0.00
13.244.104.215,2053,0,false,ORD,North America,Chicago,328,0.00
13.245.138.79,2083,0,false,ORD,North America,Chicago,306,0.00
13.245.229.15,2083,0,false,ORD,North America,Chicago,307,0.00
13.247.59.148,8080,0,false,ORD,North America,Chicago,329,0.00
13.247.88.32,8080,0,false,ORD,North America,Chicago,320,0.00
13.247.62.71,2052,0,false,ORD,North America,Chicago,328,0.00
13.246.221.37,8080,0,false,ORD,North America,Chicago,323,0.00
13.246.201.148,2095,0,false,ORD,North America,Chicago,309,0.00
13.245.229.15,8080,0,false,ORD,North America,Chicago,317,0.00
13.245.117.6,443,0,false,ORD,North America,Chicago,333,0.00
13.246.194.180,8080,0,false,ORD,North America,Chicago,298,0.00
13.246.12.127,8080,0,false,ORD,North America,Chicago,318,0.00
13.245.231.85,443,0,false,ORD,North America,Chicago,325,0.00
13.245.231.85,8443,0,false,ORD,North America,Chicago,321,0.00
13.245.28.205,8443,0,false,ORD,North America,Chicago,336,0.00
13.245.231.85,2086,0,false,ORD,North America,Chicago,338,0.00
13.247.67.27,443,0,false,ORD,North America,Chicago,325,0.00
13.245.111.53,2053,0,false,ORD,North America,Chicago,332,0.00
13.244.98.150,2082,0,false,ORD,North America,Chicago,347,0.00
13.245.28.155,2095,0,false,ORD,North America,Chicago,331,0.00
13.247.62.71,2086,0,false,ORD,North America,Chicago,306,0.00
13.246.227.86,2052,0,false,ORD,North America,Chicago,341,0.00
13.245.197.227,443,0,false,ORD,North America,Chicago,333,0.00
13.246.39.84,2086,0,false,ORD,North America,Chicago,327,0.00
13.245.28.155,2053,0,false,ORD,North America,Chicago,332,0.00
13.53.62.189,80,0,false,ARN,Europe,Stockholm,221,0.00
13.245.111.53,2082,0,false,ORD,North America,Chicago,331,0.00
13.246.227.86,8880,0,false,ORD,North America,Chicago,345,0.00
13.245.117.6,2083,0,false,ORD,North America,Chicago,309,0.00
13.247.62.71,2096,0,false,ORD,North America,Chicago,337,0.00
13.245.197.227,2086,0,false,ORD,North America,Chicago,331,0.00
13.245.111.42,2053,0,false,ORD,North America,Chicago,332,0.00
13.246.15.239,2095,0,false,ORD,North America,Chicago,349,0.00
13.244.66.166,2095,0,false,ORD,North America,Chicago,334,0.00
13.247.55.252,8880,0,false,ORD,North America,Chicago,354,0.00
13.247.67.27,2087,0,false,ORD,North America,Chicago,327,0.00
13.246.12.127,2096,0,false,ORD,North America,Chicago,343,0.00
13.245.111.42,2096,0,false,ORD,North America,Chicago,338,0.00
13.246.194.180,2087,0,false,ORD,North America,Chicago,330,0.00
13.245.231.85,80,0,false,ORD,North America,Chicago,342,0.00
13.246.227.86,80,0,false,ORD,North America,Chicago,331,0.00
13.244.142.40,2052,0,false,ORD,North America,Chicago,327,0.00
13.246.39.84,2053,0,false,ORD,North America,Chicago,305,0.00
13.245.237.18,2052,0,false,ORD,North America,Chicago,322,0.00
13.246.221.37,8880,0,false,ORD,North America,Chicago,304,0.00
13.245.111.53,8443,0,false,ORD,North America,Chicago,342,0.00
13.246.39.84,2083,0,false,ORD,North America,Chicago,332,0.00
13.245.197.227,8880,0,false,ORD,North America,Chicago,329,0.00
13.244.98.150,2096,0,false,ORD,North America,Chicago,319,0.00
13.246.41.44,2052,0,false,ORD,North America,Chicago,338,0.00
13.245.117.6,8080,0,false,ORD,North America,Chicago,318,0.00
13.246.194.180,80,0,false,ORD,North America,Chicago,322,0.00
13.245.111.53,2052,0,false,ORD,North America,Chicago,321,0.00
13.247.55.252,8443,0,false,ORD,North America,Chicago,332,0.00
13.246.11.121,2053,0,false,ORD,North America,Chicago,353,0.00
13.245.111.42,8880,0,false,ORD,North America,Chicago,345,0.00
54.233.88.78,2096,0,false,ORD,North America,Chicago,419,0.00
13.245.111.42,2083,0,false,ORD,North America,Chicago,306,0.00
13.245.111.42,8080,0,false,ORD,North America,Chicago,345,0.00
13.245.111.53,2086,0,false,ORD,North America,Chicago,345,0.00
13.245.237.18,2095,0,false,ORD,North America,Chicago,331,0.00
13.245.28.205,2053,0,false,ORD,North America,Chicago,317,0.00
54.233.88.78,2083,0,false,ORD,North America,Chicago,349,0.00
13.246.201.148,2052,0,false,ORD,North America,Chicago,330,0.00
13.246.227.86,2095,0,false,ORD,North America,Chicago,352,0.00
13.246.215.127,80,0,false,ORD,North America,Chicago,324,0.00
13.245.28.155,2083,0,false,ORD,North America,Chicago,315,0.00
13.246.11.121,8080,0,false,ORD,North America,Chicago,333,0.00
13.244.142.40,2082,0,false,ORD,North America,Chicago,305,0.00
13.246.240.4,2095,0,false,ORD,North America,Chicago,328,0.00
13.246.39.84,443,0,false,ORD,North America,Chicago,325,0.00
13.244.104.215,2083,0,false,ORD,North America,Chicago,315,0.00
13.246.221.37,2096,0,false,ORD,North America,Chicago,330,0.00
13.245.229.15,2053,0,false,ORD,North America,Chicago,343,0.00
13.245.124.83,80,0,false,ORD,North America,Chicago,330,0.00
13.245.138.79,2086,0,false,ORD,North America,Chicago,350,0.00
13.246.39.84,80,0,false,ORD,North America,Chicago,321,0.00
18.230.227.254,2087,0,false,ORD,North America,Chicago,363,0.00
13.246.201.148,2086,0,false,ORD,North America,Chicago,333,0.00
13.246.194.180,2052,0,false,ORD,North America,Chicago,312,0.00
13.246.39.84,2082,0,false,ORD,North America,Chicago,331,0.00
13.246.227.86,8080,0,false,ORD,North America,Chicago,315,0.00
13.245.111.53,8880,0,false,ORD,North America,Chicago,345,0.00
13.246.221.37,2053,0,false,ORD,North America,Chicago,322,0.00
13.246.15.239,2052,0,false,ORD,North America,Chicago,335,0.00
13.245.197.227,8443,0,false,ORD,North America,Chicago,344,0.00
13.246.227.86,2086,0,false,ORD,North America,Chicago,312,0.00
13.245.111.42,2052,0,false,ORD,North America,Chicago,304,0.00
13.246.221.37,80,0,false,ORD,North America,Chicago,304,0.00
13.244.98.150,2053,0,false,ORD,North America,Chicago,311,0.00
13.247.59.148,2095,0,false,ORD,North America,Chicago,320,0.00
13.245.28.155,2086,0,false,ORD,North America,Chicago,303,0.00
13.245.111.53,443,0,false,ORD,North America,Chicago,315,0.00
13.246.221.37,2086,0,false,ORD,North America,Chicago,304,0.00
18.230.5.16,2052,0,false,ORD,North America,Chicago,353,0.00
18.231.28.69,2082,0,false,ORD,North America,Chicago,362,0.00
54.233.88.78,443,0,false,ORD,North America,Chicago,360,0.00
13.247.59.148,8443,0,false,ORD,North America,Chicago,324,0.00
13.245.111.42,2095,0,false,ORD,North America,Chicago,322,0.00
13.247.99.123,2082,0,false,ORD,North America,Chicago,336,0.00
13.246.11.121,2083,0,false,ORD,North America,Chicago,344,0.00
13.244.142.40,2086,0,false,ORD,North America,Chicago,305,0.00
18.228.59.154,80,0,false,ORD,North America,Chicago,374,0.00
13.247.67.27,2052,0,false,ORD,North America,Chicago,338,0.00
13.245.117.6,8880,0,false,ORD,North America,Chicago,312,0.00
13.244.98.150,80,0,false,ORD,North America,Chicago,305,0.00
54.233.88.78,2086,0,false,ORD,North America,Chicago,362,0.00
13.247.88.32,443,0,false,ORD,North America,Chicago,349,0.00
13.246.41.44,2083,0,false,ORD,North America,Chicago,322,0.00
18.230.227.254,8880,0,false,ORD,North America,Chicago,353,0.00
52.67.133.67,2095,0,false,ORD,North America,Chicago,338,0.00
13.245.28.205,2082,0,false,ORD,North America,Chicago,316,0.00
13.246.41.44,2087,0,false,ORD,North America,Chicago,326,0.00
13.246.41.44,2082,0,false,ORD,North America,Chicago,347,0.00
13.244.104.215,8080,0,false,ORD,North America,Chicago,326,0.00
18.230.11.7,2086,0,false,ORD,North America,Chicago,369,0.00
13.245.28.205,2083,0,false,ORD,North America,Chicago,308,0.00
13.245.111.53,2087,0,false,ORD,North America,Chicago,332,0.00
13.247.88.32,2087,0,false,ORD,North America,Chicago,328,0.00
13.244.98.150,8880,0,false,ORD,North America,Chicago,324,0.00
18.231.123.36,2083,0,false,ORD,North America,Chicago,374,0.00
13.246.41.44,2086,0,false,ORD,North America,Chicago,344,0.00
18.230.11.7,80,0,false,ORD,North America,Chicago,366,0.00
54.233.88.78,80,0,false,ORD,North America,Chicago,336,0.00
13.244.98.150,2087,0,false,ORD,North America,Chicago,338,0.00
18.231.123.36,8443,0,false,ORD,North America,Chicago,374,0.00
13.245.138.79,2053,0,false,ORD,North America,Chicago,324,0.00
18.231.28.69,443,0,false,ORD,North America,Chicago,364,0.00
13.246.11.121,2052,0,false,ORD,North America,Chicago,332,0.00
13.246.39.84,8080,0,false,ORD,North America,Chicago,329,0.00
13.244.142.40,2083,0,false,ORD,North America,Chicago,303,0.00
18.230.227.254,2053,0,false,ORD,North America,Chicago,360,0.00
18.231.123.36,2087,0,false,ORD,North America,Chicago,366,0.00
18.231.28.69,2053,0,false,ORD,North America,Chicago,373,0.00
18.230.11.7,2082,0,false,ORD,North America,Chicago,365,0.00
18.230.227.254,2095,0,false,ORD,North America,Chicago,360,0.00
18.230.5.16,2095,0,false,ORD,North America,Chicago,366,0.00
52.67.133.67,2082,0,false,ORD,North America,Chicago,354,0.00
18.228.59.154,2095,0,false,ORD,North America,Chicago,385,0.00
18.231.123.36,8880,0,false,ORD,North America,Chicago,352,0.00
13.246.15.239,8880,0,false,ORD,North America,Chicago,298,0.00
18.230.5.16,2087,0,false,ORD,North America,Chicago,361,0.00
13.246.194.180,8443,0,false,ORD,North America,Chicago,333,0.00
54.233.119.172,80,0,false,ORD,North America,Chicago,352,0.00
13.247.88.32,8880,0,false,ORD,North America,Chicago,325,0.00
52.67.10.183,80,0,false,ORD,North America,Chicago,359,0.00
13.246.194.180,2096,0,false,ORD,North America,Chicago,311,0.00
18.230.11.7,8080,0,false,ORD,North America,Chicago,370,0.00
18.230.11.7,8880,0,false,ORD,North America,Chicago,377,0.00
54.233.88.78,8443,0,false,ORD,North America,Chicago,363,0.00
18.231.123.36,8080,0,false,ORD,North America,Chicago,353,0.00
18.230.5.16,443,0,false,ORD,North America,Chicago,364,0.00
18.230.227.254,443,0,false,ORD,North America,Chicago,349,0.00
18.228.198.164,80,0,false,ORD,North America,Chicago,343,0.00
18.230.5.16,2083,0,false,ORD,North America,Chicago,371,0.00
18.230.5.16,2096,0,false,ORD,North America,Chicago,367,0.00
18.230.11.7,443,0,false,ORD,North America,Chicago,353,0.00
18.229.62.3,80,0,false,ORD,North America,Chicago,361,0.00
18.231.33.117,80,0,false,ORD,North America,Chicago,350,0.00
3.96.190.161,2053,0,false,ORD,North America,Chicago,275,0.00
3.96.190.161,2096,0,false,ORD,North America,Chicago,242,0.00
13.38.176.104,80,0,false,ORD,North America,Chicago,165,0.00
13.246.41.44,2053,0,false,ORD,North America,Chicago,328,0.00
18.230.227.254,2082,0,false,ORD,North America,Chicago,358,0.00
13.246.41.44,8080,0,false,ORD,North America,Chicago,319,0.00
13.246.12.127,443,0,false,ORD,North America,Chicago,316,0.00
15.236.246.254,80,0,false,CDG,Europe,Paris,178,0.00
35.182.47.71,80,0,false,ORD,North America,Chicago,263,0.00
13.246.12.127,80,0,false,ORD,North America,Chicago,340,0.00
18.181.84.244,2095,0,false,ORD,North America,Chicago,78,0.00
16.16.26.138,2095,0,false,ORD,North America,Chicago,211,0.00
35.158.82.205,80,0,false,FRA,Europe,Frankfurt,205,0.00
35.158.82.205,443,0,false,FRA,Europe,Frankfurt,169,0.00
13.245.138.79,8443,0,false,ORD,North America,Chicago,325,0.00
13.126.11.68,80,0,false,BOM,Asia Pacific,Mumbai,61,0.00
13.245.111.53,2095,0,false,ORD,North America,Chicago,298,0.00
13.246.240.4,2082,0,false,ORD,North America,Chicago,328,0.00
13.41.165.111,80,0,false,LHR,Europe,London,180,0.00
13.246.240.4,2083,0,false,ORD,North America,Chicago,328,0.00
13.215.209.13,80,0,false,SIN,Asia Pacific,Singapore,4,0.00
13.246.240.4,2087,0,false,ORD,North America,Chicago,302,0.00
175.41.249.178,80,0,false,NRT,Asia Pacific,Tokyo,69,0.00
13.38.51.159,80,0,false,ORD,North America,Chicago,171,0.00
13.38.51.159,2095,0,false,ORD,North America,Chicago,171,0.00
13.38.51.159,2053,0,false,ORD,North America,Chicago,199,0.00
15.168.11.213,8880,0,false,ORD,North America,Chicago,72,0.00
15.168.11.213,2086,0,false,ORD,North America,Chicago,78,0.00
15.168.11.213,443,0,false,ORD,North America,Chicago,78,0.00
15.168.11.213,2082,0,false,ORD,North America,Chicago,77,0.00
15.168.11.213,2096,0,false,ORD,North America,Chicago,73,0.00
15.168.11.213,8080,0,false,ORD,North America,Chicago,78,0.00
13.246.240.4,8080,0,false,ORD,North America,Chicago,328,0.00
13.246.240.4,443,0,false,ORD,North America,Chicago,325,0.00
13.38.51.159,2087,0,false,ORD,North America,Chicago,162,0.00
13.38.51.159,2086,0,false,ORD,North America,Chicago,182,0.00
13.38.51.159,2083,0,false,ORD,North America,Chicago,160,0.00
13.38.51.159,443,0,false,ORD,North America,Chicago,161,0.00
13.38.51.159,8080,0,false,ORD,North America,Chicago,160,0.00
13.38.51.159,8880,0,false,ORD,North America,Chicago,160,0.00
13.246.240.4,2053,0,false,ORD,North America,Chicago,317,0.00
99.79.45.156,8080,0,false,ORD,North America,Chicago,259,0.00
99.79.45.156,2083,0,false,ORD,North America,Chicago,253,0.00
99.79.45.156,2082,0,false,ORD,North America,Chicago,243,0.00
99.79.45.156,2096,0,false,ORD,North America,Chicago,245,0.00
99.79.45.156,8880,0,false,ORD,North America,Chicago,275,0.00
99.79.45.156,80,0,false,ORD,North America,Chicago,246,0.00
99.79.45.156,2086,0,false,ORD,North America,Chicago,265,0.00
13.40.19.141,80,0,false,LHR,Europe,London,167,0.00
15.206.2.5,80,0,false,BOM,Asia Pacific,Mumbai,50,0.00
35.157.210.143,80,0,false,CDG,Europe,Paris,207,0.00
15.197.208.38,80,0,false,ORD,North America,Chicago,1,0.00
3.125.223.69,80,0,false,FRA,Europe,Frankfurt,192,0.00
13.50.184.234,80,0,false,CDG,Europe,Paris,195,0.00
18.136.83.31,80,0,false,SIN,Asia Pacific,Singapore,1,0.00
13.250.131.37,443,0,true,SIN,Asia Pacific,Singapore,1,0.00
18.143.78.65,80,0,false,SIN,Asia Pacific,Singapore,1,0.00
13.212.242.225,443,0,false,ORD,North America,Chicago,1,0.00
13.212.242.225,80,0,false,ORD,North America,Chicago,1,0.00
3.33.196.54,8080,0,false,HKG,Asia Pacific,Hong Kong,1,0.00
13.212.67.63,80,0,false,ORD,North America,Chicago,1,0.00
13.212.242.225,8080,0,false,ORD,North America,Chicago,1,0.00
13.229.146.246,2095,0,false,ORD,North America,Chicago,1,0.00
13.212.242.225,2052,0,false,ORD,North America,Chicago,1,0.00
13.212.226.52,2082,0,false,ORD,North America,Chicago,1,0.00
13.250.172.114,443,0,false,ORD,North America,Chicago,1,0.00
13.212.67.63,2053,0,false,ORD,North America,Chicago,1,0.00
13.212.242.225,2087,0,false,ORD,North America,Chicago,1,0.00
13.212.162.143,2086,0,false,ORD,North America,Chicago,1,0.00
13.229.146.246,80,0,false,ORD,North America,Chicago,1,0.00
13.212.16.198,2052,0,false,ORD,North America,Chicago,1,0.00
13.212.16.198,2096,0,false,ORD,North America,Chicago,1,0.00
18.143.11.143,80,0,false,SIN,Asia Pacific,Singapore,1,0.00
13.212.183.193,2086,0,false,ORD,North America,Chicago,1,0.00
13.229.144.48,80,0,false,SIN,Asia Pacific,Singapore,1,0.00
13.212.162.143,8080,0,false,ORD,North America,Chicago,1,0.00
13.212.183.193,2083,0,false,ORD,North America,Chicago,1,0.00
13.212.147.232,2083,0,false,ORD,North America,Chicago,1,0.00
13.212.147.232,443,0,false,ORD,North America,Chicago,1,0.00
13.212.226.52,2086,0,false,ORD,North America,Chicago,1,0.00
13.212.183.193,2095,0,false,ORD,North America,Chicago,1,0.00
13.212.242.225,2086,0,false,ORD,North America,Chicago,1,0.00
13.212.162.143,8443,0,false,ORD,North America,Chicago,1,0.00
13.212.162.143,8880,0,false,ORD,North America,Chicago,1,0.00
47.128.68.144,443,0,false,ORD,North America,Chicago,1,0.00
13.212.147.232,2086,0,false,ORD,North America,Chicago,1,0.00
13.212.183.193,2053,0,false,ORD,North America,Chicago,1,0.00
13.212.242.225,2083,0,false,ORD,North America,Chicago,1,0.00
13.212.147.232,8080,0,false,ORD,North America,Chicago,1,0.00
13.229.146.246,8443,0,false,ORD,North America,Chicago,1,0.00
13.212.226.52,2096,0,false,ORD,North America,Chicago,1,0.00
13.212.162.143,2053,0,false,ORD,North America,Chicago,1,0.00
13.212.183.193,8443,0,false,ORD,North America,Chicago,1,0.00
13.212.242.225,2053,0,false,ORD,North America,Chicago,1,0.00
13.212.242.225,2096,0,false,ORD,North America,Chicago,1,0.00
18.138.22.243,80,0,false,SIN,Asia Pacific,Singapore,1,0.00
13.212.226.52,2087,0,false,ORD,North America,Chicago,1,0.00
13.229.146.246,2083,0,false,ORD,North America,Chicago,1,0.00
13.212.183.193,2082,0,false,ORD,North America,Chicago,1,0.00
13.251.1.131,8080,0,false,ORD,North America,Chicago,1,0.00
13.212.147.232,2095,0,false,ORD,North America,Chicago,1,0.00
13.212.242.225,2082,0,false,ORD,North America,Chicago,1,0.00
13.212.67.63,2083,0,false,ORD,North America,Chicago,1,0.00
13.212.242.225,8880,0,false,ORD,North America,Chicago,1,0.00
13.212.229.141,80,0,false,SIN,Asia Pacific,Singapore,1,0.00
13.212.162.143,2087,0,false,ORD,North America,Chicago,2,0.00
13.212.16.198,2053,0,false,ORD,North America,Chicago,2,0.00
13.212.226.52,8080,0,false,ORD,North America,Chicago,2,0.00
13.212.147.232,8880,0,false,ORD,North America,Chicago,2,0.00
13.212.16.198,2086,0,false,ORD,North America,Chicago,2,0.00
13.212.226.52,8443,0,false,ORD,North America,Chicago,2,0.00
13.212.16.198,8880,0,false,ORD,North America,Chicago,2,0.00
13.212.162.143,2052,0,false,ORD,North America,Chicago,2,0.00
13.212.242.225,8443,0,false,ORD,North America,Chicago,2,0.00
13.212.16.198,8080,0,false,ORD,North America,Chicago,2,0.00
13.212.16.198,2095,0,false,ORD,North America,Chicago,2,0.00
47.128.68.144,2095,0,false,ORD,North America,Chicago,2,0.00
13.212.147.232,2052,0,false,ORD,North America,Chicago,2,0.00
13.212.183.193,443,0,false,ORD,North America,Chicago,2,0.00
13.212.67.63,2086,0,false,ORD,North America,Chicago,2,0.00
47.128.68.144,2096,0,false,ORD,North America,Chicago,2,0.00
13.212.16.198,2083,0,false,ORD,North America,Chicago,2,0.00
13.212.183.193,8080,0,false,ORD,North America,Chicago,2,0.00
13.212.161.132,80,0,false,SIN,Asia Pacific,Singapore,2,0.00
13.212.16.198,2082,0,false,ORD,North America,Chicago,2,0.00
13.212.226.52,8880,0,false,ORD,North America,Chicago,2,0.00
13.212.67.63,8080,0,false,ORD,North America,Chicago,2,0.00
13.212.67.63,2095,0,false,ORD,North America,Chicago,2,0.00
13.212.183.193,2052,0,false,ORD,North America,Chicago,2,0.00
13.212.147.232,8443,0,false,ORD,North America,Chicago,2,0.00
13.212.162.143,2095,0,false,ORD,North America,Chicago,2,0.00
13.212.183.193,80,0,false,ORD,North America,Chicago,3,0.00
13.212.226.52,2095,0,false,ORD,North America,Chicago,3,0.00
13.212.147.232,80,0,false,ORD,North America,Chicago,3,0.00
47.129.63.251,8880,0,false,ORD,North America,Chicago,3,0.00
13.212.242.225,2095,0,false,ORD,North America,Chicago,3,0.00
